# {"t_start": 1594085024.5736594, "env_id": "MountainToyCar-v1"} 
r,l,t
-400.0,400,1513.339207
-400.0,400,1513.76066
-400.0,400,1514.184261
-400.0,400,1514.605661
-400.0,400,1523.558538
-400.0,400,1523.981079
-400.0,400,1524.405333
-400.0,400,1524.826607
-400.0,400,1525.24882
-400.0,400,1534.251091
-400.0,400,1534.676415
-400.0,400,1535.101204
-400.0,400,1535.527385
-400.0,400,1535.952184
-400.0,400,1545.012265
-400.0,400,1545.441551
-400.0,400,1545.869305
-400.0,400,1546.300514
-400.0,400,1546.72822
-400.0,400,1555.735957
-400.0,400,1556.168567
-400.0,400,1556.597042
-400.0,400,1557.023864
-400.0,400,1557.454282
-400.0,400,1566.528361
-400.0,400,1566.955532
-400.0,400,1567.383998
-400.0,400,1567.809721
-400.0,400,1568.236738
-400.0,400,1577.304123
-400.0,400,1577.724486
-400.0,400,1578.14553
-400.0,400,1578.565089
-400.0,400,1578.984627
-400.0,400,1587.999662
-400.0,400,1588.428679
-400.0,400,1588.856133
-400.0,400,1589.284648
-400.0,400,1589.712864
-400.0,400,1590.143312
-400.0,400,1599.216474
-400.0,400,1599.643463
-400.0,400,1600.071543
-400.0,400,1600.499243
-400.0,400,1600.926631
-400.0,400,1609.972301
-400.0,400,1610.400996
-400.0,400,1610.828071
-400.0,400,1611.260863
-400.0,400,1611.689172
-400.0,400,1620.65014
-400.0,400,1621.071922
-400.0,400,1621.498742
-400.0,400,1621.918777
-400.0,400,1622.339352
-400.0,400,1631.378896
-400.0,400,1631.80593
-400.0,400,1632.235019
-400.0,400,1632.662145
-400.0,400,1633.091021
-400.0,400,1642.183973
-400.0,400,1642.611235
-400.0,400,1643.038633
-400.0,400,1643.466424
-400.0,400,1643.892993
-400.0,400,1652.885394
-400.0,400,1653.312258
-400.0,400,1653.735099
-400.0,400,1654.164689
-400.0,400,1654.587435
-400.0,400,1663.524382
-400.0,400,1663.946869
-400.0,400,1664.37133
-400.0,400,1664.806941
-400.0,400,1665.229345
-400.0,400,1674.235604
-400.0,400,1674.663774
-400.0,400,1675.091194
-400.0,400,1675.518677
-400.0,400,1675.946709
-400.0,400,1676.37836
-400.0,400,1685.450617
-400.0,400,1685.879047
-400.0,400,1686.312811
-400.0,400,1686.740625
-400.0,400,1687.170318
-400.0,400,1730.172495
-400.0,400,1730.595868
-400.0,400,1731.019743
-400.0,400,1731.448467
-400.0,400,1731.873009
-400.0,400,1740.917686
-400.0,400,1741.352083
-400.0,400,1741.780493
-400.0,400,1742.20896
-400.0,400,1742.644884
-400.0,400,1751.707253
-400.0,400,1752.13606
-400.0,400,1752.565179
-400.0,400,1752.994984
-400.0,400,1753.425893
-400.0,400,1762.509048
-400.0,400,1762.934239
-400.0,400,1763.361958
-400.0,400,1763.786686
-400.0,400,1764.213453
-400.0,400,1773.20642
-400.0,400,1773.627925
-400.0,400,1774.04816
-400.0,400,1774.471412
-400.0,400,1774.894342
-400.0,400,1783.840678
-400.0,400,1784.265043
-400.0,400,1784.698308
-400.0,400,1785.12361
-400.0,400,1785.546202
-400.0,400,1794.49219
-400.0,400,1794.915225
-400.0,400,1795.340234
-400.0,400,1795.762698
-400.0,400,1796.189307
-400.0,400,1805.20295
-400.0,400,1805.631238
-400.0,400,1806.060769
-400.0,400,1806.4921
-400.0,400,1806.919908
-400.0,400,1807.349281
-400.0,400,1816.380954
-400.0,400,1816.801595
-400.0,400,1817.225161
-400.0,400,1817.646755
-400.0,400,1818.068554
-400.0,400,1827.545362
-400.0,400,1827.979982
-400.0,400,1828.417154
-400.0,400,1828.849527
-400.0,400,1829.280545
-400.0,400,1838.370985
-400.0,400,1838.800111
-400.0,400,1839.242992
-400.0,400,1839.672401
-400.0,400,1840.104834
-400.0,400,1849.428274
-400.0,400,1849.870461
-400.0,400,1850.310446
-400.0,400,1850.780279
-400.0,400,1851.217781
-400.0,400,1862.146585
-400.0,400,1862.701812
-400.0,400,1863.257972
-400.0,400,1863.811443
-400.0,400,1864.370154
-400.0,400,1876.150304
-400.0,400,1876.705373
-400.0,400,1877.275863
-400.0,400,1877.83046
-400.0,400,1878.413929
-400.0,400,1895.261495
-400.0,400,1896.113616
-400.0,400,1897.001161
-400.0,400,1897.905973
-400.0,400,1898.784134
-400.0,400,1917.201001
-400.0,400,1918.050711
-400.0,400,1918.960376
-400.0,400,1919.811243
-400.0,400,1920.667125
-400.0,400,1921.543275
-400.0,400,1940.426153
-400.0,400,1941.361341
-400.0,400,1942.307708
-400.0,400,1943.204418
-400.0,400,1944.207722
-400.0,400,1957.585629
-400.0,400,1958.011388
-400.0,400,1958.439307
-400.0,400,1958.866299
-400.0,400,1959.29573
-400.0,400,1968.300559
-400.0,400,1968.724702
-400.0,400,1969.148727
-400.0,400,1969.572136
-400.0,400,1969.993315
-400.0,400,1979.036007
-400.0,400,1979.560582
-400.0,400,1980.159974
-400.0,400,1980.75858
-400.0,400,1981.295047
-400.0,400,1993.011884
-400.0,400,1993.517714
-400.0,400,1994.02137
-400.0,400,1994.528847
-400.0,400,1995.043325
-400.0,400,2005.697701
-400.0,400,2006.205069
-400.0,400,2006.706282
-400.0,400,2007.20732
-400.0,400,2007.706392
-400.0,400,2018.262216
-400.0,400,2018.756476
-400.0,400,2019.268901
-400.0,400,2019.762648
-400.0,400,2020.258466
-400.0,400,2030.774039
-400.0,400,2031.273165
-400.0,400,2031.775262
-400.0,400,2032.278406
-400.0,400,2032.780129
-400.0,400,2033.285442
-400.0,400,2043.841902
-400.0,400,2044.348755
-400.0,400,2044.854775
-400.0,400,2045.366969
-400.0,400,2045.871944
-400.0,400,2096.529982
-400.0,400,2097.034174
-400.0,400,2097.538247
-400.0,400,2098.038794
-400.0,400,2098.544532
-400.0,400,2109.129644
-400.0,400,2109.638091
-400.0,400,2110.144339
-400.0,400,2110.647062
-400.0,400,2111.158926
-400.0,400,2121.828848
-400.0,400,2122.334723
-400.0,400,2122.838161
-400.0,400,2123.342683
-400.0,400,2123.849978
-400.0,400,2134.472223
-400.0,400,2134.978246
-400.0,400,2135.491994
-400.0,400,2135.989964
-400.0,400,2136.500621
-400.0,400,2147.043532
-400.0,400,2147.542909
-400.0,400,2148.035264
-400.0,400,2148.544045
-400.0,400,2149.041527
-400.0,400,2159.520538
-400.0,400,2160.021589
-400.0,400,2160.521503
-400.0,400,2161.018608
-400.0,400,2161.518516
-400.0,400,2172.068139
-400.0,400,2172.567621
-400.0,400,2173.062482
-400.0,400,2173.561028
-400.0,400,2174.062443
-400.0,400,2184.592125
-400.0,400,2185.092404
-400.0,400,2185.590867
-400.0,400,2186.085853
-400.0,400,2186.587881
-400.0,400,2187.08327
-400.0,400,2197.808058
-400.0,400,2198.311266
-400.0,400,2198.809136
-400.0,400,2199.316467
-400.0,400,2199.819845
-400.0,400,2210.495692
-400.0,400,2210.99635
-400.0,400,2211.499172
-400.0,400,2211.993722
-400.0,400,2212.502675
-400.0,400,2223.046009
-400.0,400,2223.55056
-400.0,400,2224.051346
-400.0,400,2224.548234
-400.0,400,2225.051906
-400.0,400,2235.640173
-400.0,400,2236.138697
-400.0,400,2236.644287
-400.0,400,2237.163305
-400.0,400,2237.672185
-400.0,400,2248.244194
-400.0,400,2248.740858
-400.0,400,2249.240098
-400.0,400,2249.741773
-400.0,400,2250.252985
-400.0,400,2260.828991
-400.0,400,2261.326294
-400.0,400,2261.824326
-400.0,400,2262.319314
-400.0,400,2262.81141
-400.0,400,2273.325363
-400.0,400,2273.820881
-400.0,400,2274.330026
-400.0,400,2274.850704
-400.0,400,2275.354925
-400.0,400,2285.859534
-400.0,400,2286.363879
-400.0,400,2286.863338
-400.0,400,2287.370559
-400.0,400,2287.869509
-400.0,400,2288.365484
-400.0,400,2298.992573
-400.0,400,2299.495808
-400.0,400,2299.992357
-400.0,400,2300.490846
-400.0,400,2300.999823
-400.0,400,2311.525426
-400.0,400,2312.021406
