# {"t_start": 1582159178.5111873, "env_id": "FetchPickAndPlace-v1"} 
r,l,t
-2.540902,50,995.829085
-21.407363,50,996.055291
-8.784211,50,996.316915
-6.131648,50,996.586869
-7.857707,50,996.93626
-17.43257,50,997.342788
-12.115609,50,997.75077
-20.512724,50,998.17788
-5.054724,50,998.604069
-16.341147,50,999.040482
-5.71238,50,999.450292
-6.37473,50,999.850739
-9.408369,50,1000.227093
-5.090877,50,1000.660915
-18.517726,50,1001.074528
-4.992223,50,1026.153086
-16.084465,50,1026.355419
-13.332744,50,1026.562225
-1.408026,50,1026.787279
-6.323608,50,1027.00131
-17.290584,50,1027.218367
-7.788677,50,1027.422587
-12.361582,50,1027.644845
-10.143772,50,1027.852493
-5.666368,50,1028.086685
-7.149512,50,1028.318141
-13.214363,50,1028.544408
-13.404576,50,1028.766757
-3.703707,50,1029.003875
-12.447246,50,1029.227034
-6.555746,50,1029.460229
-13.303908,50,1029.690872
-33.324077,50,1029.909194
-10.899661,50,1030.13812
-8.998173,50,1030.365752
-11.240144,50,1030.598488
-11.794816,50,1030.847097
-6.757148,50,1031.071681
-11.36671,50,1031.295868
-5.948621,50,1031.524757
-3.588451,50,1031.764227
-8.299923,50,1031.997584
-4.128108,50,1032.235329
-15.507104,50,1032.463346
-9.278461,50,1032.695612
-11.347353,50,1032.931353
-9.397001,50,1033.326503
-4.905528,50,1033.724534
-14.205389,50,1034.112003
-17.825344,50,1034.499336
-7.26573,50,1034.872309
-12.15157,50,1035.250849
-23.269319,50,1035.634703
-5.068864,50,1036.015831
-8.227828,50,1036.395125
-13.475566,50,1036.787368
-13.899396,50,1061.671247
-22.415304,50,1061.909812
-12.514352,50,1062.152238
-16.673401,50,1062.375667
-5.892349,50,1062.635906
-14.157597,50,1062.876669
-12.652579,50,1063.112442
-9.962558,50,1063.32491
-11.581126,50,1063.537848
-7.295441,50,1063.813284
-17.20177,50,1064.164334
-13.601587,50,1064.44904
-11.024676,50,1064.716833
-12.938177,50,1064.975291
-6.997435,50,1065.230412
-8.482299,50,1065.489989
-5.569899,50,1065.77055
-9.015063,50,1066.062686
-5.721657,50,1066.336706
-5.840824,50,1066.607834
-19.695064,50,1066.884113
-31.671765,50,1067.146996
-23.190991,50,1067.402293
-10.47853,50,1067.702076
-6.217486,50,1067.979546
-9.438486,50,1068.248409
-8.352075,50,1068.524836
-3.389746,50,1068.800866
-4.707781,50,1069.075684
-4.36382,50,1069.356546
-12.130694,50,1069.635661
-4.572543,50,1070.043878
-6.554457,50,1070.443887
-7.628521,50,1070.846494
-23.719874,50,1071.270571
-14.550185,50,1071.665174
-8.780461,50,1072.111792
-4.666716,50,1072.527509
-8.102799,50,1072.909649
-6.809049,50,1073.334301
-18.564543,50,1073.762765
-9.089519,50,1100.079706
-7.081924,50,1100.294048
-6.078005,50,1100.512423
-5.695997,50,1100.724603
-3.550364,50,1100.938235
-6.925121,50,1101.148371
-18.908163,50,1101.362711
-6.482427,50,1101.580346
-7.760584,50,1101.790067
-10.682568,50,1101.998115
-2.657224,50,1102.205197
-14.352401,50,1102.413717
-10.16185,50,1102.625964
-3.923042,50,1102.841986
-3.579056,50,1103.052521
-13.517554,50,1103.254909
-21.281591,50,1103.455345
-9.555234,50,1103.658069
-4.474957,50,1103.873926
-1.928827,50,1104.072704
-6.309857,50,1104.270243
-25.329698,50,1104.484966
-8.366686,50,1104.685576
-5.148962,50,1104.897482
-5.320709,50,1105.097258
-5.112317,50,1105.313042
-11.238357,50,1105.517396
-15.559974,50,1105.718015
-8.845419,50,1105.942104
-7.789812,50,1106.164159
